claimReason.documents.evidence_of_export	Evidence of the original export	Tystiolaeth o’r allforio gwreiddiol	Unchanged.
claimReason.documents.evidence_of_corrected_invoice	Evidence of corrected invoice	Tystiolaeth o anfoneb wedi’i chywiro	Unchanged.
claimReason.documents.additional.documents.para	You may also include additional documents if you think they are relevant.	Gallwch hefyd gynnwys dogfennau ychwanegol os ydych yn credu eu bod yn berthnasol.	Unchanged.
declarantReferenceNumber.title	Do you want to use your own reference?	A hoffech ddefnyddio’ch cyfeirnod eich hun?	Unchanged.
declarantReferenceNumber.heading	Do you want to use your own reference?	A hoffech ddefnyddio’ch cyfeirnod eich hun?	Unchanged.
declarantReferenceNumber.hint1	This could be an employee reference or something else to help identify who is making this application. We will only include it in letters about this application.	Gallai hyn fod yn gyfeirnod cyflogai neu’n rhywbeth arall i helpu i amlygu pwy sy’n gwneud y cais hwn. Byddwn ond yn ei gynnwys mewn llythyrau ynghylch y cais hwn.	Unchanged.
declarantReferenceNumber.hint2	You will be given a separate application reference when this application is complete.	Rhoddir cyfeirnod cais ar wahân i chi pan fydd y cais hwn wedi’i gwblhau.	Unchanged.
declarantReferenceNumber.01	Yes	Iawn	Unchanged.
declarantReferenceNumber.02	No	Na	Unchanged.
declarantReferenceNumber.checkYourAnswersLabel.answer	Your reference	Eich cyfeirnod	Unchanged.
declarantReferenceNumber.yes.checkYourAnswersLabel	Yes	Iawn	Unchanged.
declarantReferenceNumber.no.checkYourAnswersLabel	No	Na	Unchanged.
declarantReferenceNumber.checkYourAnswersLabel.question	Do you want to use your own reference?	A hoffech ddefnyddio’ch cyfeirnod eich hun?	Unchanged.
declarantReferenceNumber.error.required.declarantReferenceNumber	Enter a reference	Nodwch gyfeirnod	Unchanged.
declarantReferenceNumber.error.invalid.length	The reference must be 50 characters or less	Rhaid i’r cyfeirnod fod yn 50 o gymeriadau neu lai	Unchanged.
declarantReferenceNumber.error.required	Select yes if you want to use your own reference	Dewiswch ‘Iawn’ os hoffech ddefnyddio’ch cyfeirnod eich hun	Unchanged.
importerName.title	What is the name on the import documents?	Beth yw’r enw ar y dogfennau mewnforio?	Unchanged.
importerName.heading	What is the name on the import documents?	Beth yw’r enw ar y dogfennau mewnforio?	Unchanged.
importerName.checkYourAnswersLabel	Name on import documents	Enw ar y dogfennau mewnforio	Unchanged.
importerName.error.required	Enter the name on the import documents	Nodwch yr enw sydd ar y dogfennau mewnforio	Unchanged.
importerName.error.length	Name on the import documents must be 512 characters or less	Mae’n rhaid i’r enw sydd ar y dogfennau mewnforio fod yn 512 o gymeriadau neu lai	Unchanged.
importerName.error.invalid	Name on the import documents must only include letters a to z, numbers 0 to 9, ampersands (&), apostrophes, commas, exclamation marks, forward slashes, full stops, hyphens, round brackets, speech marks, underscores and spaces	Mae’r enw sydd ar y dogfennau mewnforio ond yn gallu cynnwys y llythrennau a i z, y rhifau 0 i 9, ampersandau (&), collnodau, comas, ebychnodau, blaenslaesau, atalnodau llawn, cysylltnodau, cromfachau crwn, dyfynodau, tanlinellau a bylchau	Unchanged.
phoneNumber.title	Enter your phone number	Nodwch eich rhif ffôn	Unchanged.
phoneNumber.heading	Enter your phone number	Nodwch eich rhif ffôn	Unchanged.
phoneNumber.checkYourAnswersLabel	Phone number	Rhif ffôn	Unchanged.
phoneNumber.error.required	Enter your phone number	Nodwch eich rhif ffôn	Unchanged.
phoneNumber.error.length	Phone number must be 11 numbers	Mae’n rhaid i’r rhif ffôn fod yn 11 rhif	Unchanged.
phoneNumber.error.invalid	Enter a phone number beginning with 0	Nodwch rif ffôn gan ddechrau gyda 0	Unchanged.
phoneNumber.hint	Enter a UK landline or mobile number, like 07700 900 982 or 01632 960 001.	Nodwch rif ffôn llinell dir neu rif ffôn symudol yn y DU, fel 07700 900 982 neu 01632 960 001.	Unchanged.
emailAddress.title	How can we contact you?	Sut y gallwn gysylltu â chi?	Unchanged.
emailAddress.heading	How can we contact you?	Sut y gallwn gysylltu â chi?	Unchanged.
emailAddress.01	Yes	Iawn	Unchanged.
emailAddress.02	No	Na	Unchanged.
emailAddress.hintText	<p>We will use these details if we need to contact you for further information.</p> <div class="govuk-hint">Select at least one option.</div>	<p>Byddwn yn defnyddio’r manylion hyn os bydd angen i ni gysylltu â chi i gael rhagor o wybodaeth.</p> <div class="govuk-hint">Dewiswch o leiaf un opsiwn.</div>	Unchanged.
emailAddress.01.hint	Email address	Cyfeiriad e-bost	Unchanged.
emailAddress.checkYourAnswersLabel	Email address	Cyfeiriad e-bost	Unchanged.
emailAddress.error.required	Enter an email address	Nodwch gyfeiriad e-bost	Unchanged.
emailAddress.error.selection.required	Select if we can contact you by email	Dewiswch p’un a allwn gysylltu â chi drwy e-bost neu beidio	Unchanged.
emailAddress.error.length	Email Address must be 85 characters or less	Mae’n rhaid i’r cyfeiriad e-bost fod yn 85 o gymeriadau neu lai	Unchanged.
emailAddress.error.invalid	Enter an email address in the correct format, like name@example.com	Nodwch gyfeiriad e-bost yn y fformat cywir, megis enw@enghraifft.com	Unchanged.
whomToPay.title	Who is to be repaid?	Pwy sydd i’w ad-dalu?	Unchanged.
whomToPay.heading	Who is to be repaid?	Pwy sydd i’w ad-dalu?	Unchanged.
whomToPay.01	Importer	Mewnforiwr	Unchanged.
whomToPay.02	Representative	Cynrychiolydd	Unchanged.
whomToPay.checkYourAnswersLabel	Who is to be repaid?	Pwy sydd i’w ad-dalu?	Unchanged.
whomToPay.error.required	Select who you want to send the repayment to	Dewiswch at bwy yr hoffech anfon yr ad-daliad	Unchanged.
repaymentType.title	Select repayment method	Dewiswch ddull ad-dalu	Unchanged.
repaymentType.heading	Select repayment method	Dewiswch ddull ad-dalu	Unchanged.
repaymentType.01	Current month amendment (CMA)	Diwygiad mis cyfredol (CMA)	Unchanged.
repaymentType.02	Bank transfer (Bacs)	Trosglwyddiad banc (Bacs)	Unchanged.
repaymentType.checkYourAnswersLabel	Payment method	Dull talu	Unchanged.
repaymentType.error.required	Select how you want to receive the repayment	Dewiswch sut yr hoffech gael yr ad-daliad	Unchanged.
repaymentType..help.header	What is a current month amendment?	Beth yw diwygiad mis cyfredol?	Unchanged.
repaymentType.help.p1	A current month amendment is an accounting adjustment to a deferment account.	Mae diwygiad mis cyfredol yn addasiad cyfrifyddu a wneir i gyfrif gohirio.	Unchanged.
repaymentType.help.p2	This can only be made if the original payment was from a deferment account.	Gellir ond gwneud hyn os oedd y taliad gwreiddiol yn dod o gyfrif gohirio.	Unchanged.
enterAgentEORI.title	What is the importer’s EORI number?	Beth yw rhif EORI y mewnforiwr?	Unchanged.
enterAgentEORI.heading	What is the importer’s EORI number?	Beth yw rhif EORI y mewnforiwr?	Unchanged.
enterAgentEORI.hint	This is 2 letters, followed by either 12 or 15 numbers, like ‘GB123456789123’ or ‘GB123456789123000’.	Mae hyn yn 2 lythyren, wedi’u dilyn gan naill ai 12 neu 15 rhif, fel ‘GB123456789123’ neu ‘GB123456789123000’.	Unchanged.
enterAgentEORI.checkYourAnswersLabel	Importer EORI number	Rhif EORI y mewnforiwr	Unchanged.
enterAgentEORI.error.required	Enter the importer’s EORI number	Nodwch rif EORI y mewnforiwr	Unchanged.
enterAgentEORI.error.valid	Enter the importer’s EORI number in the correct format	Nodwch rif EORI y mewnforiwr yn y fformat cywir	Unchanged.
agentImporterHasEORI.title	Does the importer have an EORI number?	A oes gan y mewnforiwr rif EORI?	Unchanged.
agentImporterHasEORI.heading	Does the importer have an EORI number?	A oes gan y mewnforiwr rif EORI?	Unchanged.
agentImporterHasEORI.01	Yes	Iawn	Unchanged.
agentImporterHasEORI.02	No	Na	Unchanged.
agentImporterHasEORI.checkYourAnswersLabel	Does the importer have an EORI number?	A oes gan y mewnforiwr rif EORI?	Unchanged.
agentImporterHasEORI.error.required	Select yes if the importer has an EORI number	Dewiswch ‘Iawn’ os oes gan y mewnforiwr rif EORI	Unchanged.
importerHasEori.details.header	Help with EORI numbers	Help gyda rhifau EORI	Unchanged.
importerHasEori.details.p1	EORI numbers are needed to move goods between Great Britain and other countries.	Mae angen rhifau EORI i symud nwyddau rhwng Prydain Fawr a gwledydd eraill.	Unchanged.
importerHasEori.details.p2	If a trader is registered for VAT, they will already have an EORI number.	Os yw masnachwr wedi’i gofrestru ar gyfer TAW, bydd ganddo rif EORI yn barod.	Unchanged.
importerHasEori.details.p3	Private individuals do not need an EORI number where goods are imported for personal use.	Nid oes angen rhif EORI ar unigolion preifat os yw nwyddau’n cael eu mewnforio at ddefnydd personol.	Unchanged.
isImporterVatRegistered.title	Is the importer VAT registered?	A yw’r mewnforiwr wedi’i gofrestru ar gyfer TAW?	Unchanged.
isImporterVatRegistered.heading	Is the importer VAT registered?	A yw’r mewnforiwr wedi’i gofrestru ar gyfer TAW?	Unchanged.
isImporterVatRegistered.01	Yes	Iawn	Unchanged.
isImporterVatRegistered.02	No	Na	Unchanged.
isImporterVatRegistered.checkYourAnswersLabel	Is the importer VAT registered?	A yw’r mewnforiwr wedi’i gofrestru ar gyfer TAW?	Unchanged.
isImporterVatRegistered.error.required	Select yes if the importer is VAT registered	Dewiswch ‘Iawn’ os yw’r mewnforiwr wedi’i gofrestru ar gyfer TAW	Unchanged.
vatPaid.title	VAT overpayment	Gordaliad TAW	Unchanged.
vatPaid.checkYourAnswersLabel	VAT overpayment	Gordaliad TAW	Unchanged.
vatPaid.single.entry.hint	Do not include any agent fees.	Peidiwch â chynnwys unrhyw ffioedd asiant.	Unchanged.
vatPaid.multiple.entry.hint	This should be the total amount of overpayment for all entries. Do not include any agent fees.	Dylai hyn fod yn gyfanswm y gordaliad ar gyfer pob cofnod. Peidiwch â chynnwys unrhyw ffioedd asiant.	Unchanged.
vatPaid.actualamountpaid.heading	Amount of VAT that was paid to HMRC	Swm y TAW a dalwyd i CThEM	Unchanged.
vatPaid.actualamountpaid.error.required	Enter the amount of VAT that was paid to HMRC	Nodwch swm y TAW a dalwyd i CThEM	Unchanged.
vatPaid.actualamountpaid.error.notANumber	The amount of VAT that was paid to HMRC must be a number	Mae’n rhaid i swm y TAW a dalwyd i CThEM fod yn rhif	Unchanged.
vatPaid.actualamountpaid.error.greaterThanZero	The amount of VAT that was paid to HMRC must be more than £0	Mae’n rhaid i swm y TAW a dalwyd i CThEM fod yn fwy na £0	Unchanged.
vatPaid.actualamountpaid.error.length	The amount of VAT that was paid to HMRC must £99,999,999,999.99 or less	Mae’n rhaid i swm y TAW a dalwyd i CThEM fod yn £99,999,999,999.99 neu lai	Unchanged.
vatPaid.actualamountpaid.error.decimalPlaces	The amount of VAT that was paid to HMRC must be an amount of money, like £123.45 or £248	Mae’n rhaid i swm y TAW a dalwyd i CThEM fod yn swm o arian, megis £123.45 neu £248	Unchanged.
vatPaid.shouldhavepaid.heading	Amount of VAT that you think should have been paid	Swm y TAW y credwch y dylid bod wedi’i thalu	Unchanged.
vatPaid.shouldhavepaid.hint	For refunded or destroyed goods, this amount can be £0.	Ar gyfer nwyddau sydd wedi’u had-dalu neu eu dinistrio, gall y swm hwn fod yn £0.	Unchanged.
vatPaid.shouldhavepaid.error.required	Enter the amount of VAT that should have been paid	Nodwch swm y TAW y dylid bod wedi’i thalu	Unchanged.
vatPaid.shouldhavepaid.error.greaterThanZero	The amount cannot be a negative number	Ni all y swm fod yn rhif negyddol	Unchanged.
vatPaid.shouldhavepaid.error.length	The amount of VAT that should have been paid must £99,999,999,999.99 or less	Mae’n rhaid i swm y TAW y dylid bod wedi’i thalu fod yn £99,999,999,999.99 neu lai	Unchanged.
vatPaid.shouldhavepaid.error.decimalPlaces	The amount of VAT that should have been paid must be an amount of money, like £123.45 or £248	Mae’n rhaid i swm y TAW y dylid bod wedi’i thalu fod yn swm o arian, megis £123.45 neu £248	Unchanged.
vatPaid.shouldhavepaid.error.notANumber	The amount of VAT that should have been paid must be a number	Mae’n rhaid i swm y TAW y dylid bod wedi’i thalu fod yn rhif	Unchanged.
vatPaid.amounts.error.same	The amount of VAT that should have been paid cannot be the same as the amount of VAT that was paid to HMRC	Ni all swm y TAW y dylid bod wedi’i thalu fod yr un fath â swm y TAW a dalwyd i CThEM	Unchanged.
vatPaid.amounts.error.greater	The amount of import VAT that should have been paid to HMRC cannot be more than the amount that was paid	Ni all swm y TAW mewnforio y dylid bod wedi’i thalu i CThEM fod yn fwy na’r swm a dalwyd	Unchanged.
customsDutyPaid.title	Customs Duty overpayment	Gordaliad o’r Doll Dramor	Unchanged.
customsDutyPaid.heading	Customs Duty overpayment	Gordaliad o’r Doll Dramor	Unchanged.
customsDutyPaid.single_entry.hint	Do not include any agent fees.	Peidiwch â chynnwys unrhyw ffioedd asiant.	Unchanged.
customsDutyPaid.multiple_entry.hint	This should be the total amount of overpayment for all entries. Do not include any agent fees.	Dylai hyn fod yn gyfanswm y gordaliad ar gyfer pob cofnod. Peidiwch â chynnwys unrhyw ffioedd asiant.	Unchanged.
customsDutyPaid.actualamountpaid.heading	Amount of Customs Duty that was paid to HMRC	Swm y Doll Dramor a dalwyd i CThEM	Unchanged.
customsDutyPaid.actualamountpaid.error.required	Enter the amount of Customs Duty that was paid to HMRC	Nodwch swm y Doll Dramor a dalwyd i CThEM	Unchanged.
customsDutyPaid.actualamountpaid.error.greaterThanZero	The amount of Customs Duty that was paid to HMRC must be more than £0	Mae’n rhaid i swm y Doll Dramor a dalwyd i CThEM fod yn fwy na £0	Unchanged.
customsDutyPaid.actualamountpaid.error.notANumber	The amount of Customs Duty that was paid to HMRC must be a number	Mae’n rhaid i swm y Doll Dramor a dalwyd i CThEM fod yn rhif	Unchanged.
customsDutyPaid.actualamountpaid.error.length	The amount of Customs Duty that was paid to HMRC must £99,999,999,999.99 or less	Mae’n rhaid i swm y Doll Dramor a dalwyd i CThEM fod yn £99,999,999,999.99 neu lai	Unchanged.
customsDutyPaid.actualamountpaid.error.decimalPlaces	The amount of Customs Duty that was paid to HMRC must be an amount of money, like £123.45 or £248	Mae’n rhaid i swm y Doll Dramor a dalwyd i CThEM fod yn swm o arian, megis £123.45 neu £248	Unchanged.
customsDutyPaid.checkYourAnswersLabel	How much Customs Duty was paid to HMRC?	Faint o Doll Dramor a dalwyd i CThEM?	Unchanged.
customsDutyPaid.checkYourAnswersLabel.hint	This should be the total amount of overpayment for all entries.	Dylai hyn fod yn gyfanswm y gordaliad ar gyfer pob cofnod.	Unchanged.
customsDutyPaid.shouldhavepaid.heading	Amount of Customs Duty that you think should have been paid	Swm y Doll Dramor y credwch y dylid bod wedi’i thalu	Unchanged.
customsDutyPaid.shouldhavepaid.hint	For refunded or destroyed goods, this amount can be £0.	Ar gyfer nwyddau sydd wedi’u had-dalu neu eu dinistrio, gall y swm hwn fod yn £0.	Unchanged.
customsDutyPaid.shouldhavepaid.error.required	Enter the amount of Customs Duty that should have been paid	Nodwch swm y Doll Dramor y dylid bod wedi’i thalu	Unchanged.
customsDutyPaid.shouldhavepaid.error.greaterThanZero	The amount cannot be a negative number	Ni all y swm fod yn rhif negyddol	Unchanged.
customsDutyPaid.shouldhavepaid.error.notANumber	The amount of Customs Duty that should have been paid must be a number	Mae’n rhaid i swm y Doll Dramor y dylid bod wedi’i thalu fod yn rhif	Unchanged.
customsDutyPaid.shouldhavepaid.error.length	The amount of Customs Duty that should have been paid must £99,999,999,999.99 or less	Mae’n rhaid i swm y Doll Dramor y dylid bod wedi’i thalu fod yn £99,999,999,999.99 neu lai	Unchanged.
customsDutyPaid.shouldhavepaid.error.decimalPlaces	The amount of Customs Duty that should have been paid must be an amount of money, like £123.45 or £248	Mae’n rhaid i swm y Doll Dramor y dylid bod wedi’i thalu fod yn swm o arian, megis £123.45 neu £248	Unchanged.
